2019-02-15 12:22:26 INFO  Main:154 - {event_name =ONBOARDING_SUCCESS, reason_code =3, level=INFO, logging_source =AKOYA_ACCESS, fi_id =FIDELITY, customer_id =93, fs_id =FS_7, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =REMOVED_ACCT_ACCESS, reason_code =2, level=INFO, logging_source =FA_DASHBOARD, fi_id =BOA, customer_id =199, fs_id =FS_2, fintech_id =INTUIT}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =ONBOARDING_FAILURE, reason_code =1, level=INFO, logging_source =AKOYA_ACCESS, fi_id =FIDELITY, customer_id =52, fs_id =FS_10, fintech_id =AGGR2}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =AUTHENTICATION_TOKEN_EXPIRED, reason_code =4, level=INFO, logging_source =OCID, fi_id =BOA, customer_id =489, fs_id =FS_1, fintech_id =AGGR2}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =AUTHENTICATION_TOKEN_EXPIRED, reason_code =1, level=INFO, logging_source =AKOYA_ACCESS, fi_id =FIDELITY, customer_id =437, fs_id =FS_3, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =AUTHENTICATION_TOKEN_EXPIRED, reason_code =2, level=INFO, logging_source =OCID, fi_id =BOA, customer_id =63, fs_id =FS_5, fintech_id =INTUIT}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =ONBOARDING_SUCCESS, reason_code =5, level=INFO, logging_source =AKOYA_ACCESS, fi_id =BOA, customer_id =188, fs_id =FS_1, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =AUTHENTICATION_TOKEN_EXPIRED, reason_code =1, level=INFO, logging_source =OCID, fi_id =WELLSFARGO, customer_id =78, fs_id =FS_5, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =TOKEN_RENEWAL_FAILURE, reason_code =1, level=INFO, logging_source =OCID, fi_id =BOA, customer_id =422, fs_id =FS_5, fintech_id =AGGR2}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =REMOVED_ACCT_ACCESS, reason_code =3, level=INFO, logging_source =FA_DASHBOARD, fi_id =BOA, customer_id =109, fs_id =FS_7, fintech_id =AGGR2}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =CHANGED_DATA_ELEMENT, reason_code =3, level=INFO, logging_source =FA_DASHBOARD, fi_id =WELLSFARGO, customer_id =194, fs_id =FS_1, fintech_id =AGGR2}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =REMOVED_ACCT_ACCESS, reason_code =5, level=INFO, logging_source =FA_DASHBOARD, fi_id =FIDELITY, customer_id =74, fs_id =FS_7, fintech_id =AGGR2}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =ONBOARDING_SUCCESS, reason_code =1, level=INFO, logging_source =AKOYA_ACCESS, fi_id =BOA, customer_id =415, fs_id =FS_3, fintech_id =INTUIT}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =ONBOARDING_SUCCESS, reason_code =2, level=INFO, logging_source =AKOYA_ACCESS, fi_id =WELLSFARGO, customer_id =298, fs_id =FS_2, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =REMOVED_ACCT_ACCESS, reason_code =5, level=INFO, logging_source =FA_DASHBOARD, fi_id =WELLSFARGO, customer_id =467, fs_id =FS_8, fintech_id =AGGR2}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =ONBOARDING_SUCCESS, reason_code =3, level=INFO, logging_source =AKOYA_ACCESS, fi_id =BOA, customer_id =283, fs_id =FS_10, fintech_id =INTUIT}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =TOKEN_RENEWAL_SUCCESS, reason_code =4, level=INFO, logging_source =AKOYA_ACCESS, fi_id =WELLSFARGO, customer_id =161, fs_id =FS_1, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =ONBOARDING_FAILURE, reason_code =3, level=INFO, logging_source =AKOYA_ACCESS, fi_id =WELLSFARGO, customer_id =395, fs_id =FS_6, fintech_id =AGGR2}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =AUTHENTICATION_TOKEN_EXPIRED, reason_code =1, level=INFO, logging_source =AKOYA_ACCESS, fi_id =WELLSFARGO, customer_id =367, fs_id =FS_8, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =TOKEN_RENEWAL_SUCCESS, reason_code =3, level=INFO, logging_source =AKOYA_ACCESS, fi_id =FIDELITY, customer_id =59, fs_id =FS_10, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =REMOVED_ACCT_ACCESS, reason_code =2, level=INFO, logging_source =FA_DASHBOARD, fi_id =WELLSFARGO, customer_id =161, fs_id =FS_7, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =AUTHENTICATION_TOKEN_EXPIRED, reason_code =4, level=INFO, logging_source =AKOYA_ACCESS, fi_id =BOA, customer_id =7, fs_id =FS_5, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =REMOVED_ACCT_ACCESS, reason_code =5, level=INFO, logging_source =FA_DASHBOARD, fi_id =BOA, customer_id =128, fs_id =FS_3, fintech_id =AGGR2}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =ONBOARDING_SUCCESS, reason_code =4, level=INFO, logging_source =AKOYA_ACCESS, fi_id =WELLSFARGO, customer_id =48, fs_id =FS_2, fintech_id =AGGR2}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =ONBOARDING_FAILURE, reason_code =2, level=INFO, logging_source =OCID, fi_id =BOA, customer_id =336, fs_id =FS_3, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =ONBOARDING_FAILURE, reason_code =2, level=INFO, logging_source =OCID, fi_id =BOA, customer_id =297, fs_id =FS_10, fintech_id =AGGR2}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =CHANGED_DATA_ELEMENT, reason_code =2, level=INFO, logging_source =FA_DASHBOARD, fi_id =BOA, customer_id =328, fs_id =FS_1, fintech_id =INTUIT}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =CHANGED_DATA_ELEMENT, reason_code =5, level=INFO, logging_source =FA_DASHBOARD, fi_id =BOA, customer_id =118, fs_id =FS_8, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =REMOVED_ACCT_ACCESS, reason_code =2, level=INFO, logging_source =FA_DASHBOARD, fi_id =WELLSFARGO, customer_id =166, fs_id =FS_1, fintech_id =INTUIT}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =ONBOARDING_SUCCESS, reason_code =3, level=INFO, logging_source =AKOYA_ACCESS, fi_id =FIDELITY, customer_id =83, fs_id =FS_10, fintech_id =INTUIT}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =CHANGED_DATA_ELEMENT, reason_code =4, level=INFO, logging_source =FA_DASHBOARD, fi_id =BOA, customer_id =305, fs_id =FS_6, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =AUTHENTICATION_TOKEN_EXPIRED, reason_code =3, level=INFO, logging_source =OCID, fi_id =FIDELITY, customer_id =352, fs_id =FS_4, fintech_id =INTUIT}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =ONBOARDING_SUCCESS, reason_code =3, level=INFO, logging_source =OCID, fi_id =WELLSFARGO, customer_id =443, fs_id =FS_8, fintech_id =INTUIT}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =ONBOARDING_FAILURE, reason_code =4, level=INFO, logging_source =OCID, fi_id =WELLSFARGO, customer_id =495, fs_id =FS_10, fintech_id =AGGR2}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =REMOVED_ACCT_ACCESS, reason_code =5, level=INFO, logging_source =FA_DASHBOARD, fi_id =WELLSFARGO, customer_id =483, fs_id =FS_2, fintech_id =AGGR2}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =ONBOARDING_FAILURE, reason_code =2, level=INFO, logging_source =AKOYA_ACCESS, fi_id =WELLSFARGO, customer_id =363, fs_id =FS_10, fintech_id =AGGR1}
2019-02-15 14:15:12 INFO  Main:154 - {event_name =REMOVED_ACCT_ACCESS, reason_code =5, level=INFO, logging_source =FA_DASHBOARD, fi_id =FIDELITY, customer_id =76, fs_id =FS_1, fintech_id =INTUIT}
